"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"47","miscellaneous","Indian doctor in US accused of reusing catheters in patients","An Indian-origin surgeon based in New Jersey, US, has been temporarily suspended from medical practice for allegedly reusing disposable anal catheters on multiple patients. State officials claimed to have evidence that the doctor ordered only five catheters during the time he performed 82 procedures. However, some of his medical assistants defended him saying he washed the devices before reuse.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30dec/inshorts_image_1514630907424_303.jpg?resize=400px:*","http://www.dailymail.co.uk/health/article-5221611/Prosecutor-Doctor-reused-one-use-anal-catheters-patients.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7ua3wgen-1"
"48","miscellaneous","Woman who had 8 miscarriages gives birth on New Year's Day","A woman in England who previously suffered eight miscarriages gave birth to her first child on New Year's Day. Craig and Emma Parker had spent six years trying to have a child and undergone two failed rounds of IVF before conceiving again naturally. Their newborn baby has been named Charlie. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/3jan/inshorts_image_1514957681960_529.jpg?resize=400px:*","http://www.dailymail.co.uk/femail/article-5227907/Woman-baby-New-Years-Day-eight-miscarriages.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7ua3wgen-1"
"49","miscellaneous","Stranger pays for girl's cake on her late daughter's b'day","A US Twitter user has shared the story of a stranger who paid for his sister's birthday cake. The stranger left a note saying, ""Each year I do this random act of kindness because I am unable to buy my daughter a cake of her own."" She had paid for the cake on what would've been her late daughter's birthday.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/4jan/inshorts_image_1515064036371_843.jpg?resize=400px:*","https://twitter.com/Shhwaggy_T/status/946162483156287488?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fwww.ndtv.com%2Foffbeat%2Fgirls-birthday-cake-paid-for-by-stranger-family-finds-moving-note-1795647&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7ua3wgen-1"
"50","miscellaneous","Photo of China's 'Frost Boy' goes viral, sparks donations","A total of 2,159,100 yuan (₹2 crore) has been donated to a Chinese boy and his school after a photograph of his swollen hands and frozen hair went viral. Dubbed the 'Frost Boy', eight-year-old Wang Fuman had spent one hour walking to school in - 9°C weather. The photograph has sparked discussion about poverty and the wealth gap in China. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/14jan/inshorts_image_1515924865278_416.jpg?resize=400px:*","http://www.dailymail.co.uk/news/peoplesdaily/article-5263107/Boy-hair-got-frozen-walking-school-draws-245K.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7ua3wgen-1"
"51","miscellaneous","IIT-Delhi to organise first-ever Reunion Run on Jan 14","IIT Delhi Alumni Association will organise the first edition of 'Reunion Run' for its alumni and their families on January 14. The event will have 10-km, 5-km run, and 2.5-km walk categories, and is aimed at creating awareness for healthy habits. Reunion Run, supported by fitness app Fitso, will be held on the second Sunday of January every year.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/13jan/inshorts_image_1515854251630_166.jpg?resize=400px:*","https://www.getfitso.com/running-event/IITD-Reunion-Run-2018-First-Edition-431?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7ua3wgen-1"
"52","miscellaneous","Qatari royal's Indian jewellery stolen from Venice palace","A brooch and pair of earrings worth millions of euros were stolen by thieves from an exhibition at Doge's Palace in Venice, Italy, police said. The items formed part of a collection of 270 pieces of Indian and Indian-inspired jewellery and precious stones spanning 400 years. Called 'The Al Thani Collection', it is owned by a Qatari royal family member.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/1jan/4/pf0itkga-2-1515071768595.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/indian-jewels-worth-millions-of-euros-stolen-from-venice-palace-exhibition/story-LLzGY0mLFGO5TAZGczv0eL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7ua3wgen-1"
"53","miscellaneous","Platinum Love Bands for couples to commemorate their love","The newly launched collection of ‘Platinum Love bands’, is sure to appeal to the sensibilities of today’s couples. Where in, each design has been exquisitely crafted to tell a unique story of love, in a minimalist yet sophisticated way. It seamlessly combines solitaires & gemstones with the rarest of precious metals, platinum, to elegantly express one-of-a-kind love.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20dec/inshorts_image_1513773884431_539.jpg?resize=400px:*","https://youtu.be/Rq4k8y6-_NE ","9pxpxumh-1"
"54","miscellaneous","Coca-Cola introduces “Glaceau smartwater” – water made smart","Coca-Cola has launched Glaceau smartwater in India. It is water that is vapour distilled for purity, just the way clouds do it, and is re-mineralized with added electrolytes. smartwater is quintessential to everything smart, from providing smart company to building smart conversations, it reflects the choices of the discerning global citizen.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21dec/inshorts_image_1513859916165_450.jpg?resize=400px:*","https://goo.gl/Yop18C?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9pxpxumh-1"
"55","miscellaneous","Why opt for WeWork's co-working space in Mumbai?","WeWork's coworking space in Mumbai offers you the unique opportunity to collaborate with millenials who are making their mark in the world - from IT and ITES and finance to and textiles and entertainment. WeWork's amenities, services, and staff make your life easier by solving your logistical headaches. Front desk services, housekeeping, printing and mailing services are all included.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514267735329_669.jpg?resize=400px:*","https://wework.co.in/buildings/marol-mumbai/?utm_source=inshorts&campaign=content ","9pxpxumh-1"
"56","miscellaneous","Why opt for WeWork's co-working space in Bengaluru?","WeWork's shared office spaces across Bangalore are perfectly situated for the budding entrepreneurial community. Convenient locations aside, the opportunities to network and make connections are endless - from unique common areas and phone booths to micro-roasted coffee, WeWork offers everything you need to make a life, not just a living.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514268335893_747.jpg?resize=400px:*","https://wework.co.in/buildings/egl-bengaluru-karnataka/?utm_source=inshorts&campaign=content ","9pxpxumh-1"
"57","miscellaneous","Why opt for WeWork's co-working space in Delhi NCR?","WeWork's co-working space in Delhi NCR provides you with an opportunity to be a part of the burgeoning startup scene fueled by a new era of entrepreneurs. Sitting in a WeWork Delhi-NCR location allows you to collaborate with like-minded individuals right in the cultural, financial, and political heart of India. From conference rooms to networking events, your business can go above and beyond.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514268069490_941.jpg?resize=400px:*","https://wework.co.in/buildings/bristol-chowk-delhi-ncr/?utm_source=inshorts&campaign=content ","9pxpxumh-1"
"58","miscellaneous","Norwegian city gifts an Xmas tree to UK every year","Every year since 1947, Norway's Oslo city gifts a Christmas tree to UK's capital city London as a symbol of gratitude for UK's help during World War II. The Christmas tree, which is usually a 50-60 years old Norwegian spruce tree, is placed in London's Trafalgar Square as a decoration during the festival. It is recycled after the festive season.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514186033694_689.jpg?resize=400px:*","http://norwegianarts.org.uk/event/norwegian-christmas-trees-in-the-uk/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9pxpxumh-1"
"59","miscellaneous","Man creates functional Rubik's Cube from ice","A UK-based Rubik's Cube enthusiast, Tony Fisher, has claimed to have developed a fully functional Rubik's Cube from ice. ""This is my Rubik's Cube made from 95% ice... All 8 corners and 12 edges are solid ice,"" he said. Interestingly, he also holds the Guinness World Records for the smallest and largest Rubik's Cubes.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29dec/inshorts_image_1514516514029_323.jpg?resize=400px:*","http://www.dailymail.co.uk/news/article-5214961/Guinness-World-Record-holders-ice-Rubiks-cube-Ipswich.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9pxpxumh-1"
"60","miscellaneous","'Youthquake' is Oxford Dictionaries' Word of the Year 2017","'Youthquake' has been selected as Oxford Dictionaries' Word of the Year. The word, meaning a ""cultural, political, or social change arising from the actions... of young people,"" witnessed a 5-fold increase in usage year-on-year. Coined in the 1960s by a Vogue editor, it was chosen from a shortlist including 'Antifa' (short for anti-fascist) and 'Kompromat' (compromising information for blackmail).","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15dec/inshorts_image_1513341788540_610.jpg?resize=400px:*","https://www.theguardian.com/books/2017/dec/15/youthquake-named-2017-word-of-the-year-by-oxford-dictionaries?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9pxpxumh-1"
"61","miscellaneous","Pandit Ravi Shankar's 1961 sitar gifted to British Museum","Late sitar maestro Pandit Ravi Shankar's family recently gifted one of his four sitars made in 1961 to the British Museum in London. The museum has displayed it in the newly refurbished Sir Joseph Hotung Gallery, which houses several items of Indian culture. Notably, the sitar was made for Shankar by Calcutta-based instrument maker Nodu Mullick.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514475257972_536.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/ravi-shankar-s-1961-sitar-gifted-to-british-museum/story-vKlaDC6Wp0itVKwGDMekwL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9pxpxumh-1"
"62","miscellaneous","Tallest Lego tower built to honour 8-year-old cancer victim","The residents of the Israeli city of Tel Aviv have built a 36-metre-tall Lego tower, which is believed to be the world's tallest plastic brick tower. The tower was built to honour an eight-year-old Israeli boy who died of cancer in 2014. According to Guinness World Records, the previous record was set in 2015 for a 35.05-metre-tall Lego tower. \n\n\n\n","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514446361834_660.jpg?resize=400px:*","https://www.theguardian.com/world/video/2017/dec/28/record-36-metre-tower-built-in-memory-of-lego-fan-video?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9pxpxumh-1"
"63","miscellaneous","'Gaming disorder' to be named health condition for 1st time","In a first, a disorder characterised by uncontrolled video-gaming behaviour would be officially recognised as a mental health condition by the World Health Organisation in 2018. The condition would include prioritisation to gaming over daily activities, and continuation despite negative consequences. The behaviour pattern is of sufficient severity to affect personal and social life, WHO remarked.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514347652788_195.jpg?resize=400px:*","https://www.forbes.com/sites/brucelee/2017/12/24/do-you-have-video-gaming-disorder-a-newly-recognized-mental-health-condition/2/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#33c7314562cd ","9pxpxumh-1"
