"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"43","sports","Gautam Gambhir requested us not to retain him: KKR CEO","Kolkata Knight Riders CEO Venky Mysore has revealed the team's former captain Gautam Gambhir had requested them to not retain him for the 2018 IPL. Mysore further said that Gambhir was in their plans but they did not want to come in anyone's progress or aspirations. ""We’re sorry to see him go, seven great years,"" he added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517246868549_961.jpg?resize=400px:*","http://www.cricketcountry.com/news/gautam-gambhir-requested-kkr-to-not-use-rtm-card-for-him-ceo-venky-mysore-682046?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"44","sports","Australia beat Afghanistan to reach U-19 World Cup final","Australia defeated Afghanistan by six wickets to storm into the final of the ICC Under-19 Cricket World Cup in New Zealand on Monday. Electing to bat first, Afghanistan put on board a total of 181, which Australia chased with 75 balls to spare. Australia will now take on the winner of Tuesday's semi-final between arch-rivals India and Pakistan.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517204643257_747.jpg?resize=400px:*","https://www.icc-cricket.com/match/6512?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"45","sports","Pakistan becomes world number 1 T20I side after beating NZ","Pakistan became the top-ranked T20 side in international cricket after beating New Zealand in the third and final T20I on Sunday to claim the three-match series 2-1. This was Pakistan's sixth T20I series win on the trot. Notably, New Zealand had whitewashed Pakistan in the five-match ODI series before the T20I series.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517211316667_778.jpg?resize=400px:*","https://www.hindustantimes.com/cricket/new-zealand-vs-pakistan-3rd-t20-live-cricket-score/story-NSSiIHY5OeiIpmsTFFVQjO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"46","sports","Prakash Padukone given BAI's 1st Lifetime Achievement award","Former world number one badminton player Prakash Padukone was conferred with Badminton Association of India's (BAI) inaugural Lifetime Achievement award for his contribution to the sport. The 62-year-old was conferred with the award in the presence of his family, including daughter and actress Deepika Padukone, and several top badminton players from India and abroad.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/30jan/inshorts_image_1517286126022_945.jpg?resize=400px:*","https://www.hindustantimes.com/other-sports/i-played-badminton-without-lure-of-return-money-or-reward-prakash-padukone/story-zKPlLU38dWRduhPWCPbebI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"47","sports","England edge out Australia by 12 runs to clinch series 4-1","England edged out Australia by 12 runs in the final ODI to clinch the five-match series 4-1 in the first international played at the new Optus Stadium, Perth on Sunday. England's Tom Curran picked up his maiden five-wicket haul to be named Man of the Match. England's Test captain Joe Root was named Man of the Tournament.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517214605648_839.jpg?resize=400px:*","https://www.theguardian.com/sport/2018/jan/28/australia-england-fifth-one-day-international-tom-curran-stars?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"48","sports","I don't think I can win 24 Grand Slams: Roger Federer","After winning his 20th Grand Slam title, world number two Roger Federer said he doesn't think he can win 24 Grand Slam titles. While Federer is the only man to win 20 Grand Slam titles, he trails Steffi Graf (22), Serena Williams (23) and Margaret Court (24) overall. ""I didn't think 20 was ever possible to be honest,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517237638589_657.jpg?resize=400px:*","https://www.hindustantimes.com/tennis/roger-federer-after-australian-open-win-i-don-t-think-i-can-win-24-grand-slams/story-Xgb0kM9iiE5GXNj0N0ovSN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"49","sports","Messi's late free-kick helps Barça post comeback 2-1 win","Barcelona frontman Lionel Messi scored a late free-kick to help his side register a comeback 2-1 victory against Alaves in the La Liga on Sunday. Barcelona stay 11 points clear at the top of the points table, and 19 points off rivals Real Madrid. Notably, Alaves were the only team to win at Camp Nou in the league last season.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517201858057_693.jpg?resize=400px:*","https://www.youtube.com/watch?v=dcii8lk5xQU&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"50","sports","Like Viv, Kohli will learn to calm down: WI bowling legend","Comparing Indian captain Virat Kohli to former Windies captain Viv Richards, former Windies fast bowler Michael Holding said that Kohli like Richards will learn to be calmer as a captain. ""Sometimes he gets so emotional that it is intimidating not only for the opposition but for his players as well,"" Holding said about Kohli.  ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517236008927_887.jpg?resize=400px:*","https://www.hindustantimes.com/cricket/like-viv-richards-virat-kohli-will-learn-to-calm-down-michael-holding/story-w2ttNrCdIZ4LKCY0W9Wf8K.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"51","sports","When does a cricket pitch become dangerous?","A cricket pitch is deemed dangerous when the unevenness of bounce for fast bowlers becomes ""excessive"" early in a match. Further, the pitch that offers more than occasional unevenness of bounce for spinners on the first day of a match is also considered dangerous. The pitch is declared dangerous when it ""explodes"", the rules further state.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517244076460_358.jpg?resize=400px:*","https://www.newsbytesapp.com/timeline/Sports/15395/77663/dangerous-pitch-as-per-the-cricket-lexicon?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mb2wpq9n-1"
"52","sports","RCB buy all 4 pacers who dismissed them for 49 in 58 balls","Royal Challengers Bangalore have bought all four fast bowlers who dismissed them for IPL's lowest-ever total of 49 runs, in last year's edition. Chris Woakes was bought for ₹7.4 crore, Umesh Yadav for ₹4.2 crore, and Nathan Coulter-Nile and Colin de Grandhomme for ₹2.2 crore each. Kolkata Knight Riders had defended 131 runs, with no RCB batsman reaching double digits.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517135268938_239.jpg?resize=400px:*","http://www.iplt20.com/auction/2018?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
"53","sports","Federer lifts record 20th Grand Slam after winning Australian Open","Switzerland's Roger Federer became the first male tennis player to win 20 Grand Slam titles, after winning a joint-record sixth Australian Open title on Sunday. The 36-year-old defending champion beat Croatia's first Australian Open finalist Marin Cilic 6-2, 6-7, 6-3, 3-6, 6-1. Only Margaret Court, Serena Williams and Steffi Graf have won more singles Grand Slams in tennis history.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517136746254_799.jpg?resize=400px:*","https://www.theguardian.com/sport/live/2018/jan/28/australian-open-2018-mens-singles-final-marin-cilic-v-roger-federer-live?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
"54","sports","All 120 wickets fall in a 3-Test series for the 1st time ever","All 120 wickets fell in the three-match Test series between India and South Africa, marking the first such instance ever in a series of 3 or more Tests. It was the third time Indians took all wickets on offer in an away series of at least 3 Tests. With 15 wickets, Mohammed Shami was India's highest wicket-taker in the series.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517076217279_252.jpg?resize=400px:*","https://www.sportskeeda.com/cricket/stats-india-maintain-unbeaten-streak-wanderers?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
"55","sports","Saina loses to world no 1, finishes 2nd at Indonesia Masters","Saina Nehwal was beaten by current world number one Tai Tzu Ying  21-9, 21-13 to finish as the runner-up at the Indonesia Masters on Sunday. This was Saina's first appearance in an international competition's final since her title triumph at Malaysia Masters in January last year. Saina had defeated India's top-ranked player PV Sindhu on her way to the final.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517117927269_409.jpg?resize=400px:*","http://bwfworldtour.com/tournament/3140/daihatsu-indonesia-masters-2018/results/2018-01-28/?match=104&stab=result&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
"56","sports","Bopanna finishes as runner-up in his 3rd Grand Slam final","Indian tennis player Rohan Bopanna finished as runner-up in his career's third Grand Slam final after losing the Australian Open mixed doubles final on Sunday. Bopanna and his Hungarian partner Timea Babos lost 6-2, 4-6, [9-11] to Croatian-Canadian team of Mate Pavic and Gabriela Dabrowski. Interestingly, Bopanna had won his first Grand Slam with Dabrowski at French Open last year.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517120569700_893.jpg?resize=400px:*","https://ausopen.com/match/Babos-Bopanna-vs-Dabrowski-Pavic-XD501?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#landing-tab=view-3 ","tjzjs11i-1"
"57","sports","India retain ICC Test Championship mace after win against SA","India have retained the ICC Test Championship mace and won a $1-million award after defeating South Africa by 63 runs in the third Test in Johannesburg. Top-ranked India lost the Test series 1-2 but the win ensured that South Africa cannot move ahead of them before the cut-off date of April 3. Kohli will be presented with the mace later.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517073484404_142.jpg?resize=400px:*","https://www.icc-cricket.com/media-releases/604428?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
"58","sports","₹432 crore spent for 169 players in IPL 2018 auction ","The eight IPL franchises spent ₹431.7 crore to buy 169 players in the 2018 IPL auction in Bengaluru. Kolkata Knight Riders spent the highest amount, ₹80 crore including amount for retained players, taking their squad count to 18, the least number of players for any IPL side. Meanwhile, Chennai Super Kings spent the least (₹73.5 crore) for 25 players. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517140736147_621.jpg?resize=400px:*","http://www.iplt20.com/auction/2018?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
"59","sports","Bowler who wore Sachin's jersey no. 10 sold for ₹2.6 crore","Pacer Shardul Thakur, who wore Sachin Tendulkar's jersey number 10 for India during his debut ODI series last year, was bought by CSK for ₹2.6 crore in the IPL auction on Sunday. Thakur made his IPL debut in 2015 for Kings XI Punjab and played for Rising Pune Supergiant last year. Thakur was CSK's first buy of the day.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517120092820_710.jpg?resize=400px:*","http://www.iplt20.com/auction/2018?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
"60","sports","Unadkat costliest Indian at 2018 IPL auction at ₹11.5 crore","Twenty-six-year-old pacer Jaydev Unadkat became the most expensive Indian player to be sold at the 2018 IPL auction after Rajasthan Royals bought him for ₹11.5 crore on Sunday. Meanwhile, South African pacer Dale Steyn went unsold at the auction, while former world number one ODI bowler New Zealand's Trent Boult was sold to Delhi Daredevils for ₹2.2 crore.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517118567274_994.jpg?resize=400px:*","http://www.iplt20.com/auction/2018?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
"61","sports","Federer breaks down after winning record 20th Grand Slam","World number two Roger Federer broke down after winning his record 20th Grand Slam title, beating Marin Cilic in the Australian Open final on Sunday. Reacting to the applause by the spectators, Federer said, ""You guys make me nervous. You guys make me practice. You guys fill the stadiums."" Federer's father also began crying while standing in the crowd.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517141658296_355.jpg?resize=400px:*","https://www.youtube.com/watch?v=A72M2mZ2wHA&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","tjzjs11i-1"
