"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"44","business","Air India's debt could be as high as ₹70,000 crore: Minister","Aviation Minister Ashok Gajapathi Raju has said Air India's debt could be 40% higher than the previously estimated ₹50,000 crore. ""I won't be surprised if the total debt reaches ₹70,000 crore. Since people are looking at the books carefully, they may find more,"" the minister said. He added that a foreign player has shown interest in buying 49% stake.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517219297904_807.jpg?resize=400px:*","http://www.livemint.com/Companies/fKqit7b0DhbR3V07a3PDKM/Air-Indias-debt-could-be-40-higher-than-estimated-says-As.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"45","business","US Secret Service warns of 'jackpotting' hacks on ATMs","The US Secret Service has reportedly warned banks of ""jackpotting"" attacks on ATMs across the country. ATM ""jackpotting"" is a method where thieves install malicious software and hardware on ATMs which force the machines to dispense huge volumes of cash. The Secret Service alert reportedly said hackers targeted stand-alone ATMs typically located in pharmacies and big retailers, and drive-thru ATMs.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517141693108_936.jpg?resize=400px:*","https://www.reuters.com/article/us-cyber-atms-usa/atm-makers-warn-of-jackpotting-hacks-on-u-s-machines-idUSKBN1FG0WU?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"46","business","GST stabilised in a very short time in India: FM Jaitley","Finance Minister Arun Jaitley on Saturday said GST has ""stabilised in a very short time in India,"" as compared to several other countries. He added that this provides an opportunity to widen the base of GST and further rationalise the rates in the future. He further said GST has brought about an entire change in the country's indirect tax system.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517061418085_294.jpg?resize=400px:*","http://www.newindianexpress.com/business/2018/jan/27/finance-minister-arun-jaitley-says-gst-stabilised-in-short-time-hints-at-further-rejig-of-rates-1764169.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"47","business","Govt saved ₹65,000 crore through DBT schemes: NITI Aayog CEO","NITI Aayog CEO Amitabh Kant has said the Direct Benefit Transfer (DBT) mechanism in several government schemes helped the government save around ₹65,000 crore. He further said that all government schemes should be linked to DBT, or else corruption cannot be ended. He added that, at present, about 300 schemes are implemented through DBT, benefiting nearly 41 crore people.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517058507882_448.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/government-has-saved-rs-65-000-crore-through-dbt-schemes-niti-aayog-ceo-amitabh-kant/story-VoMiqCEER30kHyuayPqQWJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"48","business","A 'trusted' crypto coming but it won't be Bitcoin: Starbucks","Coffee giant Starbucks' Chairman Howard Schultz has said ""one or a few legitimate"" cryptocurrencies are coming, but Bitcoin won't be one of them. He further said, ""I don't believe that Bitcoin is going to be a currency today or in the future."" However, he also clarified that Starbucks was not adopting or investing in any cryptocurrency.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517051143099_882.jpg?resize=400px:*","http://fortune.com/2018/01/26/bitcoin-starbucks/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"49","business","SBI guilty of 'deficiency in service' by consumer court","A district consumer forum in Maharashtra has held SBI guilty of deficiency in service for debiting ₹5,000 from a bank account in spite of a failed ATM withdrawal. In addition to a refund of the wrongly debited amount, the bank was also directed to pay ₹3,000 as compensation and ₹2,000 in legal costs to the account holder.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517128310207_600.jpg?resize=400px:*","http://www.timesnownews.com/business-economy/companies/article/sbi-found-guilty-of-deficiency-in-service-by-consumer-court/192854?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"50","business","US body urges FM Jaitley to further reduce tax uncertainty","The US-India Business Council (USIBC) has urged Finance Minister Arun Jaitley to further reduce tax uncertainties for multinational firms and institutional investors. The USIBC recommended that compliance burden on service sector should be reduced by bringing down the frequency of return filing. It added that lack of predictability in some tax policy acts as ""major deterrent"" for global capital.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/28jan/inshorts_image_1517122935943_791.jpg?resize=400px:*","http://www.livemint.com/Politics/Z9pSuilHPSRju5CpEnlJkN/Corporate-America-urges-Arun-Jaitley-to-further-reduce-tax-u.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"51","business","AirAsia India passengers volume up 79% to 1.42 million in Q3","AirAsia India carried 1.42 million passengers in the December quarter, a growth of 79% over the same period last fiscal. AirAsia India is a 51:49 joint venture between Tata Sons and Malaysian carrier AirAsia. The carrier ended the quarter with a fleet size of 14 aircraft after adding one plane in the quarter and six in the year.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517050010544_513.jpg?resize=400px:*","http://www.livemint.com/Companies/hbgBVzdQdJdRA0YSi2SKJI/AirAsia-India-passengers-volume-soars-79-to-142-million-i.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"52","business","Foreign operator interested in 49% Air India stake: Minister","Civil Aviation Minister Ashok Gajapathi Raju has said that a foreign operator has shown interest in buying 49% stake in Air India. IndiGo, run by Interglobe Aviation, had earlier said that it is interested in the airline's foreign operations. Recently, the government allowed 49% Foreign Direct Investment (FDI) in Air India with prior government approval.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/29jan/inshorts_image_1517211912763_527.jpg?resize=400px:*","http://www.livemint.com/Companies/fKqit7b0DhbR3V07a3PDKM/Air-Indias-debt-could-be-40-higher-than-estimated-says-As.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","wtroblxb-2"
"53","business","$500 million go missing in largest cryptocurrency hack ever","Japanese cryptocurrency exchange Coincheck has confirmed it lost about $524 million after suffering a hack which stole 500 million NEM tokens, said to be the biggest cryptocurrency hack ever. NEM, the 10th-largest cryptocurrency by market value, fell 11% over a 24-hour period following the hack. The previous largest theft was pegged at $450 million in 2014 from a Tokyo-based exchange.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517040768332_133.jpg?resize=400px:*","http://fortune.com/2018/01/26/bitcoin-price-coincheck-nem-mt-gox/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9jotibzm-2"
"54","business","Katy Perry posts pic of nails painted with cryptocurrencies","Singer Katy Perry on Thursday posted a photo on Instagram of her nails painted with the symbols of cryptocurrencies like Bitcoin, Ethereum, and Monero. ""$—CrYpTo ClAwS—$"", she wrote alongside the photo. Earlier in November 2017, she posted a photo of herself with billionaire Warren Buffett and captioned it, ""nbd (no big deal) just asking Warren Buffett his thoughts on cryptocurrency.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516970051760_214.jpg?resize=400px:*","https://mashable.com/2018/01/25/katy-perry-cryptocurrency-nail-art/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9jotibzm-2"
"55","business","50 Cent says he forgot he had 700 Bitcoins now worth $8 mn","American rapper 50 Cent, who has earned nearly $8 million in Bitcoin, has admitted he forgot about earning 700 Bitcoins in 2014 via sales of his album 'Animal Ambition'. The 700 Bitcoins were worth just $462,000 in 2014. In 2015, 50 Cent had filed for bankruptcy after declaring debts of $36 million and assets of less than $20 million.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516976578230_778.jpg?resize=400px:*","http://www.dailymail.co.uk/tvshowbiz/article-5305147/50-Cent-earned-millions-taking-Bitcoin-2014-album.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9jotibzm-2"
"56","business","Football club Arsenal signs deal to promote cryptocurrency","English football club Arsenal has become the first major global sporting team to sign a sponsorship deal promoting a cryptocurrency. The club will promote a new cryptocurrency sold by gambling platform CashBet. The US-based CashBet said it plans to raise $40-70 million in the sale of CashBet Coins, which can be used on its gaming sites and mobile apps.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516889463893_588.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2018-01-24/gambling-developer-enters-crypto-world-with-arsenal-endorsement?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9jotibzm-2"
"57","business","Your days are numbered: Billionaire Soros to Google, FB","Billionaire investor George Soros has said governments would soon start regulating Facebook and Google as they control over half of all internet advertising revenue. Speaking at the World Economic Forum, the 87-year-old said, ""Davos is a good place to announce that their days are numbered"". He also predicted the tech giants would ""compromise themselves"" to access markets like China.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516967817834_292.jpg?resize=400px:*","http://www.newindianexpress.com/world/2018/jan/26/george-soros-to-google-and-facebook-your-days-are-numbered-1763704.html?utm_content=bufferd2c68&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9jotibzm-2"
"58","business","China's Alibaba becomes a $500-billion company","Jack Ma-led Chinese e-commerce giant Alibaba on Wednesday became a $500 billion company. Alibaba is only the second Asian technology firm to reach the milestone after WeChat operator Tencent Holdings, which crossed the $500-billion mark on November 20 last year. Notably, Alibaba is the eighth most valuable company in the world, ranked below Berkshire Hathaway which is worth $532 billion.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516889635824_174.jpg?resize=400px:*","https://www.bloomberg.com/quote/BABA:US?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9jotibzm-2"
"59","business","GST revenue rose to ₹86k cr in Dec after 2 months of decline","The Finance Ministry has said the GST revenue collections rose in December after falling for two straight months and stood at ₹86,703 crore. Total collections under GST had slipped to all-time low of ₹80,808 crore in November, from over ₹83,000 crore in October. It further said that one crore taxpayers have registered under GST till now.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516884831768_173.jpg?resize=400px:*","http://www.india.com/news/india/goods-and-services-tax-1-crore-taxpayers-registered-under-gst-revenue-for-december-is-rs-86-703-crore-2862205/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","9jotibzm-2"
