"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"42","politics","Karnataka govt took ₹250-crore bribe in commission scam: BJP","The BJP has claimed that the Congress government in Karnataka received a ₹250-crore bribe for awarding tenders to ten ineligible contractors for a government project. The Karnataka Slum Development Board project was aimed at building 50,000 houses at a cost of ₹2,500 crore under the Pradhan Mantri Awas Yojana. The BJP has demanded a CBI probe into the alleged scam. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516894484406_323.jpg?resize=400px:*","https://www.thenewsminute.com/article/congress-got-kickbacks-rs-2500-cr-commission-scam-alleges-karnataka-bjp-75292?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"43","politics","BJP doesn't understand English properly: Karnataka Minister","Slamming the BJP for criticising the letter sent by the Karnataka Police over the withdrawal of cases against minorities, state Home Minister Ramalinga Reddy on Saturday said, ""The BJP doesn't understand English properly."" This comes after the BJP said that the letter reminding police to send their opinion on withdrawal of cases against minorities, was a ""blatant appeasement of Muslims"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517056209463_691.jpg?resize=400px:*","https://twitter.com/ANI/status/957169679948107776?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"44","politics","Opposition organises 'Save Constitution' rally in Mumbai","Opposition leaders including former Jammu and Kashmir CM Omar Abdullah, Patidar leader Hardik Patel and NCP chief Sharad Pawar organised the 'Save Constitution' march in Mumbai on the occasion of 69th Republic Day. Congress leader Sanjay Nirupam alleged that the BJP-led Centre was trying to change the Constitution. Meanwhile, the BJP launched the 'Tiranga Yatra' in the city.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516969318138_879.jpg?resize=400px:*","https://twitter.com/ANI/status/956811850196201472?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"45","politics","No proof on Subhas Chandra Bose's aircraft crash: TMC","No government has successfully proven that Netaji Subhas Chandra Bose died in an airplane crash in Taiwan in 1945, Trinamool Congress leader Sukhendu Sekhar claimed on Tuesday. Stating that the governments have misled people for 73 years, Sekhar claimed that an unpublished Defence Ministry book had said Bose's aircraft did not crash and he had resettled in ""some other place"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516705426100_791.jpg?resize=400px:*","https://twitter.com/ANI/status/955735127807569920?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"46","politics","AIADMK sacks 140 office bearers for bringing 'disrepute'","AIADMK leaders and Tamil Nadu CM K Palaniswami and Deputy CM O Panneerselvam sacked over 140 party functionaries on Saturday for bringing 'disrepute' to the party. The office bearers belonged to different organisational units in Tuticorin district. This comes a day after 53 party workers were expelled from Kancheepuram Central unit and five from AIADMK's trade union wing. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517047016580_524.jpg?resize=400px:*","http://www.timesnownews.com/india/article/aiadmk-edappadi-palaniswami-o-panneerselvam-sack-more-than-140-office-bearers-disrepute-party-rk-nagar-by-poll/192832?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"47","politics","BJD suspends MP Baijayant Panda for anti-party activities ","Biju Janata Dal (BJD) has suspended MP Baijayant Panda from the party's primary membership for indulging in anti-party activities. After the announcement of his suspension, Panda said he was shocked BJD President and Odisha CM Naveen Patnaik didn't see through the conspiracy against him. In 2017, Panda was removed as BJD's spokesperson after writing an article criticising the party's leadership.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/24jan/inshorts_image_1516811015377_160.jpg?resize=400px:*","https://www.thequint.com/news/politics/bjd-suspends-bijayant-jay-panda-from-party?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"48","politics","Were treated same by Cong: BJP on 6th row to Rahul on R-Day","Responding to criticism over Congress President Rahul Gandhi being allotted a 6th-row seat at the Republic Day Parade, the BJP has said similar treatment was given to its leaders when the Congress was in power. Stating that Gandhi doesn't fall in the protocol list, BJP spokesperson GVL Narasimha Rao said, ""Rahul is trying to tell he is a super VVIP.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517050209433_690.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/our-leaders-were-treated-similarly-by-you-bjp-to-congress-on-sixth-row-seat-for-rahul-gandhi/story-0ZM5Adomf1a7VlUPOeM5aJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"49","politics","BJD asks suspended MP Panda to resign from Lok Sabha","Days after suspending MP Baijayant Panda from the BJD, the party has asked him to resign from the Lok Sabha. BJD leader BP Agarwalla accused Panda of concealing his position as the Vice Chairman of a ferro alloys manufacturing firm in the affidavit filed during the 2014 General Elections. Panda said the party knew about his association with the firm.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517046721088_754.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/bjd-asks-jay-panda-to-resign-from-lok-sabha-over-office-of-profit-mp-denies-charge/story-nj4ipqU2XTKyizw42bbSGN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"50","politics","Opp'n held rally to save party, not Constitution: Maha CM","Targeting the Opposition's 'Save the Constitution' rally held in Mumbai on Friday, Maharashtra Chief Minister Devendra Fadnavis said the rally was held to save the party, not the Constitution. ""The Constitution is intact. What they (Congress) held today was a 'Save Party' rally and not 'Save Constitution' rally. When Congress-NCP were in power, they...didn't remember the Constitution,"" he said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517032745554_588.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/opposition-held-rally-to-save-party-not-constitution-fadnavis201801262255100003/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"51","politics","No Delhi bypolls till next HC hearing over office of profit","The Delhi High Court on Wednesday ordered the Election Commission to not issue any notification for bypolls for the seats vacated by the 20 disqualified AAP MLAs till the next hearing in the case on January 29. The legislators were disqualified for holding offices of profit based on the EC's recommendation. They have now challenged the disqualification in court.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/24jan/inshorts_image_1516807524870_786.jpg?resize=400px:*","https://twitter.com/ANI/status/956097941013344256?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"52","politics","Modi government trying to change the Constitution: CPI(M)","CPI(M) leader Prakash Karat on Thursday accused the Narendra Modi-led central government of trying to change the Constitution and said any effort to ""weaken"" it must be resisted. Stating that the ""Hindutva ideology"" of BJP and RSS is harmful to the basic values of the Constitution, Karat alleged that the RSS has never hidden its contempt for the Constitution. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516894639064_486.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/cpi-m-accuses-modi-govt-of-trying-to-change-the-constitution/story-5I59iqPfpHPAjHGINPTf4O.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","epoktkmd-1"
"53","politics","Aadhaar is NDA govt's weapon to disempower people: Rahul","Congress President Rahul Gandhi has accused the BJP led-NDA government of using Aadhaar as ""a compulsory weapon to disempower citizens"". The Congress led-UPA government had introduced the Aadhaar policy as ""a voluntary instrument to empower citizens"", he added. The Supreme Court on Wednesday began hearing petitions challenging the constitutional validity of Aadhaar.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/18jan/inshorts_image_1516275969236_770.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/aadhaar-compulsory-weapon-of-govt-to-disempower-people-says-rahul/story-uEBEhjNKZdTc6hfWWF8UHJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","2qcdyf8k-1"
"54","politics","Prez order to disqualify 20 MLAs unconstitutional: AAP","After President Ram Nath Kovind approved the Election Commission's recommendation to disqualify 20 AAP MLAs, senior AAP leader Ashutosh on Sunday said it was unconstitutional and dangerous for our democracy. Meanwhile, the party has approached the Delhi High Court seeking relief in the matter and the case is listed for hearing on January 22. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516542442214_261.jpg?resize=400px:*","https://twitter.com/PTI_News/status/955030231957454853?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","2qcdyf8k-1"
"55","politics","AAP moved from 'against corruption' to 'I'm corruption': BJP","After Election Commission recommended disqualification of 20 AAP lawmakers for allegedly holding offices of profit, BJP spokesperson Sambit Patra on Friday said the AAP has moved from 'India against corruption' to 'I am corruption'. The accused MLAs were holding the post of Parliamentary Secretaries. The BJP and the Congress have demanded Delhi CM Arvind Kejriwal's resignation over the incident.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/19jan/inshorts_image_1516367790522_413.jpg?resize=400px:*","https://www.indiatoday.in/india/story/from-india-against-corruption-to-i-am-corruption-bjp-s-jibe-at-aap-over-mlas-facing-disqualification-1149528-2018-01-19?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","2qcdyf8k-1"
"56","politics","AAP moves HC over EC's recommendation to disqualify 20 MLAs","The Aam Aadmi Party on Friday moved the Delhi High Court against Election Commission's recommendation to disqualify 20 of their MLAs. This comes after the EC submitted a recommendation to President Ram Nath Kovind, seeking disqualification of lawmakers on the grounds that they allegedly held offices of profit. However, AAP MLA Saurabh Bharadwaj said there is ""no credible information"". ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/19jan/inshorts_image_1516358279467_797.jpg?resize=400px:*","https://twitter.com/ANI/status/954293825622585345?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","2qcdyf8k-1"
"57","politics","Only a chaiwala asks unemployed youth to sell pakoda: Hardik","Patidar leader Hardik Patel has said that only a chaiwala (tea seller) can ask unemployed youth to sell pakodas. This was in an apparent reference to Prime Minister Narendra Modi who had once sold tea at a railway station. In a recent interview, PM Modi had said that earning ₹200 daily by selling pakoda is also a form of employment. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516637992392_484.jpg?resize=400px:*","http://www.india.com/news/india/hardik-patel-takes-a-jibe-at-pm-modi-says-only-a-tea-seller-can-suggest-unemployed-youth-to-sell-pakodas-2856699/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","2qcdyf8k-1"
"58","politics","AAP asks President to hear its view in office of profit case","AAP leader and Delhi's Deputy CM Manish Sisodia has urged President Ram Nath Kovind to hear the view of the 20 AAP MLAs who have been accused of holding offices of profit. Sisodia said the 20 legislators have requested for a meeting with the President and will prove that the Election Commission's recommendation to disqualify them was biased. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516538455777_642.jpg?resize=400px:*","http://www.livemint.com/Politics/eLuLtasNLVbCsPiXB3X7BM/20-AAP-MLAs-have-sought-time-to-meet-President-Kovind-Manis.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","2qcdyf8k-1"
"59","politics","Congress should free itself of Congress-culture: PM Modi","PM Narendra Modi on Sunday said it was in the interest of the Congress party to be ""Congress-mukt (free of Congress)"". He explained that the ""Congress-mukt Bharat"" slogan was not aimed at the opposition party but against the culture of casteism, corruption, and exploitation that had become symbolic with the Congress. ""It's necessary for a healthy democracy,"" he added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516555707995_850.jpg?resize=400px:*","http://www.timesnownews.com/india/video/narendra-modi-interview-times-now-indian-national-congress-bjp-congress-mukt-bharat-congress-free-india-corruption-free-india/191033?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","2qcdyf8k-1"
